text,category_name
"글채움 뉴 아기똥 그림책 세트 (전 25종, 세이펜 미포함) 글채움 {""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""글채움"", ""등록년월"": ""2019년 04월"", ""제조회사"": ""글채움""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 그림/동화/놀이책
"오가닉맘 유아 미니포니속싸보 MLS7CA01 중동텍스타일 오가닉맘 {""품목"": {""손/발싸개"": true, ""신생아의류"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""중동텍스타일 오가닉맘"", ""등록년월"": ""2025년 06월"", ""제조회사"": ""중동텍스타일 오가닉맘""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 신생아의류
"블루독베이비 10 CR 큐트베어 퍼 우주복 45A1360002 서양네트웍스 블루독베이비 {""품목"": {""신생아의류"": true, ""우주복/바디수트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""서양네트웍스 블루독베이비"", ""등록년월"": ""2025년 07월"", ""제조회사"": ""서양네트웍스 블루독베이비""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 신생아의류
"아가방 리온포쉐신슐우주복01R727505 아가방앤컴퍼니 {""품목"": {""신생아의류"": true, ""우주복/바디수트"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아가방앤컴퍼니"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""아가방앤컴퍼니""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 신생아의류
"카파 호카오네오네 호카 오네오네 아나 2 고어텍스 로우 트레킹화 신발 올리브 1141632-OHMR 카파 {""품목"": {""신발"": true, ""운동화"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""카파"", ""등록년월"": ""2024년 07월"", ""제조회사"": ""카파""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동신발
"노스페이스키즈 보레알리스 숏 부츠 방한화 (NS87R97T) 노스페이스 {""대상"": {""유아동용"": true}, ""품목"": {""품목"": ""방한부츠""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""사이즈"": {""사이즈"": ""160~240mm""}, ""manufacturer"": ""노스페이스"", ""등록년월"": ""2025년 11월"", ""제조회사"": ""노스페이스""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동신발
"아디다스 골레토 IX TF J IH0103 아디다스 {""품목"": {""신발"": true, ""운동화"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아디다스"", ""등록년월"": ""2025년 01월"", ""제조회사"": ""아디다스""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동신발
"블랙야크키즈 O프로즌야상다운자켓1BKPAWU001BS 동진레저 {""품목"": {""유아동의류"": true, ""바람막이/자켓"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""동진레저"", ""등록년월"": ""2025년 09월"", ""제조회사"": ""동진레저""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류
"블랙야크키즈 BKO경량T다운자켓 블랙야크키즈 {""대상"": {""아동용"": true}, ""품목"": {""패딩점퍼"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""블랙야크키즈"", ""등록년월"": ""2021년 09월"", ""제조회사"": ""블랙야크키즈""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류
"노스페이스키즈 다운 플리스 라인드 자켓 (NJ1DQ91) 노스페이스 {""대상"": {""공용"": true, ""유아동용"": true}, ""품목"": {""다운패딩점퍼"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""사이즈"": {""사이즈"": ""18M,24M""}, ""manufacturer"": ""노스페이스"", ""등록년월"": ""2024년 12월"", ""제조회사"": ""노스페이스"", ""충전비율"": {""솜털+깃털"": ""거위 솜털 75% + 거위 깃털 25%""}}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 유아동의류
"매직큐브 매직 큐브 GAN356 M 3x3x3 마그네틱 3x3 스피드 GAN356M 퍼즐 GAN 356 GES 키덜트 178050 매직큐브 {""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""매직큐브"", ""등록년월"": ""2022년 02월"", ""제조회사"": ""매직큐브""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 전자펜/학습기/퍼즐
"아두이노키트 마이크로 USB 5V 1A 18650 TP4056 리튬 배터리 충전기 모듈 보호 + MT3608 2A DC-DC 스텝 업 .. 아두이노키트 {""품목"": {""수학/언어/교구세트"": true, ""퍼즐/전자펜/학습기"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아두이노키트"", ""등록년월"": ""2023년 11월"", ""제조회사"": ""아두이노키트""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 전자펜/학습기/퍼즐
"아티바바 스포이드 물감놀이 솜 32524392 아티바바 {""품목"": {""퍼즐/전자펜/학습기"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아티바바"", ""등록년월"": ""2023년 01월"", ""제조회사"": ""아티바바""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 전자펜/학습기/퍼즐
"쎄듀 천일문 입문 기본 완성 핵심 문제집 시리즈 선택 쎄듀 {""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""쎄듀"", ""등록년월"": ""2023년 03월"", ""제조회사"": ""쎄듀""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 참고서/학습책
"아이세움 슈뻘맨의 숨은 과학 찾기 1 아이세움 {""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아이세움"", ""등록년월"": ""2023년 03월"", ""제조회사"": ""아이세움""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 참고서/학습책
"기탄교육 기탄수학 I단계 (개정판) (세트(5권)) 기탄교육 {""품목"": {""학습책"": true}, ""학습"": {""학습"": ""수학""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""기탄교육"", ""대상연령"": {""대상연령"": ""12세부터""}, ""등록년월"": ""2019년 12월"", ""제조회사"": ""기탄교육""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 참고서/학습책
"네파키즈 키즈 / 키즈 /본사 KKE8101 아스펜 스트레치 글러브 네파 {""품목"": {""가방/잡화/액세서리"": true, ""유아동의류/잡화/도서"": true, ""파우치/지갑/기타잡화"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""네파"", ""등록년월"": ""2024년 10월"", ""제조회사"": ""네파""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 책가방/잡화
"나이키 헤리티지 윈터라이즈드 유진 백팩 23L 아이보리 (DN3592-072) 나이키 {""대상"": {""공용"": true, ""고학년용"": true}, ""재질"": {""재질"": ""폴리에스터""}, ""크기"": {""가로x세로x폭"": ""31x46x15cm""}, ""특징"": {""쿠션등받이"": true}, ""품목"": {""[책가방]"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""나이키"", ""등록년월"": ""2024년 07월"", ""제조회사"": ""나이키""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 책가방/잡화
"뉴에라 모자 CQK 14205933 MLB 뉴욕 양키스 빈티지 헤링본 언스트럭쳐 볼캡 챠콜 뉴에라 {""품목"": {""모자"": true, ""가방/잡화/액세서리"": true, ""유아동의류/잡화/도서"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""뉴에라"", ""등록년월"": ""2024년 02월"", ""제조회사"": ""뉴에라""}",홈 > 식품/유아/완구 > 유아의류/신발/도서 > 책가방/잡화
"브이텍 브이텍 강아지돌보기 놀이세트 191500 브이텍 {""품목"": {""젖병/출산/육아용품"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""브이텍"", ""등록년월"": ""2021년 11월"", ""제조회사"": ""브이텍""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 신생아/영유아완구
"오즈토이 우주선 실리콘 풀 스트링 촉감놀이 당근 오즈토이 {""품목"": {""감각발달완구"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""오즈토이"", ""감각발달"": {""근육"": true, ""시각"": true, ""청각"": true, ""촉각"": true}, ""대상연령"": {""대상연령"": ""18개월이상""}, ""등록년월"": ""2025년 05월"", ""제조회사"": ""오즈토이""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 신생아/영유아완구
"투모로우 감쪽같은 호기심 리모콘 투모로우 {""품목"": {""감각발달완구"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""투모로우"", ""등록년월"": ""2020년 10월"", ""제조회사"": ""투모로우"", ""러닝홈 멜로디 기능"": {""X"": true}}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 신생아/영유아완구
"신신제약 신신 쿨링시트 (6매) 신신제약 {""품목"": {""품목"": ""해열시트""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""신신제약"", ""등록년월"": ""2013년 05월"", ""제조회사"": ""신신제약"", ""지속시간"": {""10시간"": true}}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품
"비앤비 2013 비앤비 뉴 신생아 면봉 210개 (1통) 보령메디앙스 {""품목"": {""품목"": ""유아면봉""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""보령메디앙스"", ""등록년월"": ""2013년 08월"", ""제조회사"": ""보령메디앙스""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품
"비지엔젤 비지엔젤 유아 샴푸캡 (3개) 비지엔젤 {""품목"": {""품목"": ""샴푸캡""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""비지엔젤"", ""등록년월"": ""2021년 01월"", ""제조회사"": ""비지엔젤""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품
"베베끌레르 솔리드 멀티 범퍼침대 (라지 L) 베베끌레르 {""구성"": {""범퍼포함"": true, ""프레임재질"": ""인조가죽"", ""사이즈(범퍼)"": ""특대형(가로~220cm)""}, ""분류"": ""유아침대"", ""종류"": ""범퍼형"", ""특징"": {""변형가능"": ""변형가능"", ""4면개방형"": true, ""자율안전인증"": true}, ""KC인증"": {""안전확인인증"": ""CB024H025-7001인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""베베끌레르"", ""등록년월"": ""2021년 03월"", ""제조회사"": ""베베끌레르"", ""사용가능연령"": ""0~7세""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 유아가구
"나무뜰 버디 E0등급 타원형 에그 테이블 (600x396) 나무뜰 {""가로"": ""60cm"", ""상판"": ""목재(MDF)"", ""용도"": ""유아, 아동용"", ""특징"": {""모서리라운드처리"": true}, ""형태"": ""땅콩형"", ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""프레임"": ""목재"", ""manufacturer"": ""나무뜰"", ""등록년월"": ""2025년 09월"", ""상판깊이"": ""39.6cm"", ""자재등급"": ""E0등급"", ""제조회사"": ""나무뜰""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 유아가구
"디홀릭 토리 원목 정사각 유아 수납책상+신형의자 2개 세트 (730x730) 디홀릭 {""가로"": ""73cm"", ""상판"": ""원목"", ""용도"": ""유아, 아동용"", ""특징"": {""모서리라운드처리"": true}, ""형태"": ""일자형"", ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""프레임"": ""목재"", ""manufacturer"": ""디홀릭"", ""등록년월"": ""2021년 04월"", ""상판깊이"": ""73cm"", ""자재등급"": ""SE0등급"", ""제조회사"": ""디홀릭""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 유아가구
"더블하트 마그마그 코롱 빨대컵/드링킹컵/스파우트컵 유한킴벌리 {""품목"": {""이유식용품"": true, ""유아식기/수저"": true, ""출산/육아용품"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""유한킴벌리"", ""등록년월"": ""2023년 12월"", ""제조회사"": ""유한킴벌리""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 이유식용품
"스와비넥스 헬로폭스 온더고 스푼홀더세트 스와비넥스 {""재질"": {""재질"": ""폴리프로필렌,TPE""}, ""품목"": {""이유식스푼세트"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""스와비넥스"", ""대상연령"": {""대상연령"": ""4개월부터""}, ""등록년월"": ""2016년 04월"", ""제조회사"": ""스와비넥스""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 이유식용품
"프로미스 실리콘 턱받이 (1개) 프로미스 {""무게"": {""~g"": ""96g""}, ""재질"": {""재질"": ""실리콘""}, ""품목"": {""이유식턱받이"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""프로미스"", ""대상연령"": {""대상연령"": ""6개월이상""}, ""등록년월"": ""2022년 04월"", ""제조회사"": ""프로미스""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 이유식용품
"그린핑거 베베그로우 젖꼭지 2개입 (S) 유한킴벌리 {""품목"": {""젖꼭지"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""유한킴벌리"", ""등록년월"": ""2023년 03월"", ""제조회사"": ""유한킴벌리"", ""젖꼭지재질"": {""실리콘"": true}}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 젖병/수유용품
"더블하트 모유실감 3세대 PPSU 제뉴인화이트 160ml (젖병 2개 + 젖꼭지 2개) 유한킴벌리 {""재질"": {""PPSU"": true}, ""품목"": {""젖병+젖꼭지"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""유한킴벌리"", ""등록년월"": ""2024년 07월"", ""사용가능"": {""스팀"": true, ""열탕"": true, ""UV소독기"": true, ""전자레인지"": true}, ""제조회사"": ""유한킴벌리"", ""젖꼭지재질"": {""실리콘"": true}}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 젖병/수유용품
"메델라 스윙 전동식 유축기 (일반) 메델라 {""품목"": {""유축기"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""메델라"", ""등록년월"": ""2007년 06월"", ""제조회사"": ""메델라""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 젖병/수유용품
"피앤알 부드러운텐셀소재웰빙마터니티편안한임부상하내의 피앤알 {""품목"": {""임부속옷"": true, ""임산부복"": true, ""신생아완구,젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""피앤알"", ""등록년월"": ""2019년 01월"", ""제조회사"": ""피앤알""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품
"보리맘 드림 수유복 세트 단추 수유티 임산부 홈웨어 만삭까지 ID97 보리맘 {""품목"": {""수유복"": true, ""임산부복"": true, ""신생아완구/젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""보리맘"", ""등록년월"": ""2021년 09월"", ""제조회사"": ""보리맘""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품
"아가방앤컴퍼니 에뜨와 에뜨와 에뜨와 07P084412A 쌍둥이출산선물 리프속싸보 2종세트 유아 출산 백일 조카선물 아가방앤컴퍼니 {""품목"": {""속싸개"": true, ""유아침구"": true, ""신생아완구/젖병"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아가방앤컴퍼니"", ""등록년월"": ""2022년 06월"", ""제조회사"": ""아가방앤컴퍼니""}",홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 출산/신생아용품
